query_id	hit_id	hit_acc	hit_title	hit_sci_names	hit_tax_ids	hit_super_kingdoms	hit_blast_names	pct_identity	hit_length	alignment_length	mismatches	gap_opens	query_start	query_end	hit_start	hit_end	evalue	bit_score	hit_rank	kingdom	supergroup	division	class	order	family	genus	species	uncultured	tax_organism	tax_lineage
RCC5266	gi|329024935|gb|JF698836.1|	JF698836	Uncultured Chaetoceros clone MALINA_St390_3m_Pico_P1B9 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.865	853	739	1	0	4	742	1	739	0	1360	54	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Polar-centric-Mediophyceae_X_sp.	TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329025077|gb|JF698978.1|	JF698978	Uncultured Chaetoceros clone MALINA_St320_70m_Nano_ES065_B7 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.865	816	739	1	0	4	742	1	739	0	1360	55	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Polar-centric-Mediophyceae_X_sp.	TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329025107|gb|JF699008.1|	JF699008	Uncultured Chaetoceros clone MALINA_St320_70m_Nano_ES065_H5 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.864	815	738	1	0	5	742	1	738	0	1358	56	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Polar-centric-Mediophyceae_X_sp.	TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329024891|gb|JF698792.1|	JF698792	Uncultured Chaetoceros clone MALINA_St390_30m_Pico_P1A5 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.864	780	736	1	0	7	742	1	736	0	1354	57									TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329024948|gb|JF698849.1|	JF698849	Uncultured Chaetoceros clone MALINA_St390_3m_Pico_P1H9 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.864	841	735	1	0	8	742	1	735	0	1352	58	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Polar-centric-Mediophyceae_X_sp.	TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329024898|gb|JF698799.1|	JF698799	Uncultured Chaetoceros clone MALINA_St390_30m_Pico_P1D1 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.864	767	733	1	0	10	742	1	733	0	1349	59									TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329025009|gb|JF698910.1|	JF698910	Uncultured Chaetoceros clone MALINA_St390_30m_Nano_ES019B3 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.864	810	733	1	0	10	742	1	733	0	1349	60	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Polar-centric-Mediophyceae_X_sp.	TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329024909|gb|JF698810.1|	JF698810	Uncultured Chaetoceros clone MALINA_St390_30m_Pico_P2A2 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.863	729	729	1	0	3	731	1	729	0	1341	61									TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329025022|gb|JF698923.1|	JF698923	Uncultured Chaetoceros clone MALINA_St390_30m_Nano_ES019F1 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.863	736	729	1	0	14	742	1	729	0	1341	62									TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329025025|gb|JF698926.1|	JF698926	Uncultured Chaetoceros clone MALINA_St390_30m_Nano_ES019F4 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.863	758	729	1	0	14	742	1	729	0	1341	63									TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329025029|gb|JF698930.1|	JF698930	Uncultured Chaetoceros clone MALINA_St390_30m_Nano_ES019G4 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.863	773	728	1	0	15	742	1	728	0	1339	64									TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329025019|gb|JF698920.1|	JF698920	Uncultured Chaetoceros clone MALINA_St390_30m_Nano_ES019E2 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.862	823	725	1	0	18	742	1	725	0	1334	65	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Polar-centric-Mediophyceae_X_sp.	TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329025010|gb|JF698911.1|	JF698911	Uncultured Chaetoceros clone MALINA_St390_30m_Nano_ES019B4 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.857	703	698	1	0	1	698	6	703	0	1284	66									TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|336318095|gb|HM581775.1|	HM581775	Uncultured marine eukaryote clone CNCIII51_143 18S ribosomal RNA gene, partial sequence	uncultured marine eukaryote	203449	Eukaryota	eukaryotes	99.73	1766	742	2	0	1	742	616	1357	0	1360	67	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_sp.	TRUE	uncultured marine eukaryote	cellular organisms; Eukaryota; environmental samples; 
RCC5266	gi|329024895|gb|JF698796.1|	JF698796	Uncultured Chaetoceros clone MALINA_St390_30m_Pico_P1B5 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.73	757	742	2	0	1	742	2	743	0	1360	68									TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329024901|gb|JF698802.1|	JF698802	Uncultured Chaetoceros clone MALINA_St390_30m_Pico_P1D6 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.73	857	742	2	0	1	742	1	742	0	1360	69	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Polar-centric-Mediophyceae_X_sp.	TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329024902|gb|JF698803.1|	JF698803	Uncultured Chaetoceros clone MALINA_St390_30m_Pico_P1E4 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.73	826	742	2	0	1	742	2	743	0	1360	70	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Polar-centric-Mediophyceae_X_sp.	TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329024911|gb|JF698812.1|	JF698812	Uncultured Chaetoceros clone MALINA_St390_30m_Pico_P2A5 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.73	778	742	2	0	1	742	2	743	0	1360	71									TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329024927|gb|JF698828.1|	JF698828	Uncultured Chaetoceros clone MALINA_St390_30m_Pico_P2G3 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.73	793	742	2	0	1	742	7	748	0	1360	72									TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329024930|gb|JF698831.1|	JF698831	Uncultured Chaetoceros clone MALINA_St390_30m_Pico_P2H2 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.73	859	742	2	0	1	742	2	743	0	1360	73	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Polar-centric-Mediophyceae_X_sp.	TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329025076|gb|JF698977.1|	JF698977	Uncultured Chaetoceros clone MALINA_St320_70m_Nano_ES065_B6 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.73	762	742	2	0	1	742	4	745	0	1360	74									TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329025078|gb|JF698979.1|	JF698979	Uncultured Chaetoceros clone MALINA_St320_70m_Nano_ES065_C1 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.73	771	742	2	0	1	742	4	745	0	1360	75									TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329025087|gb|JF698988.1|	JF698988	Uncultured Chaetoceros clone MALINA_St320_70m_Nano_ES065_D5 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.73	761	742	2	0	1	742	3	744	0	1360	76									TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329025092|gb|JF698993.1|	JF698993	Uncultured Chaetoceros clone MALINA_St320_70m_Nano_ES065_E4 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.73	854	742	2	0	1	742	6	747	0	1360	77	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Polar-centric-Mediophyceae_X_sp.	TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329025097|gb|JF698998.1|	JF698998	Uncultured Chaetoceros clone MALINA_St320_70m_Nano_ES065_F7 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.73	770	742	2	0	1	742	2	743	0	1360	78									TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329024941|gb|JF698842.1|	JF698842	Uncultured Chaetoceros clone MALINA_St390_3m_Pico_P1E8 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.73	767	741	2	0	1	741	1	741	0	1358	79									TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329024924|gb|JF698825.1|	JF698825	Uncultured Chaetoceros clone MALINA_St390_30m_Pico_P2F5 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.73	788	740	2	0	3	742	1	740	0	1356	80									TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329025018|gb|JF698919.1|	JF698919	Uncultured Chaetoceros clone MALINA_St390_30m_Nano_ES019E1 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.729	753	739	2	0	4	742	1	739	0	1354	81									TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329025030|gb|JF698931.1|	JF698931	Uncultured Chaetoceros clone MALINA_St390_3m_Nano_ES021A11 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.728	792	735	2	0	8	742	1	735	0	1347	82									TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329024944|gb|JF698845.1|	JF698845	Uncultured Chaetoceros clone MALINA_St390_3m_Pico_P1F9 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.727	838	733	2	0	10	742	1	733	0	1343	83	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Polar-centric-Mediophyceae_X_sp.	TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329024916|gb|JF698817.1|	JF698817	Uncultured Chaetoceros clone MALINA_St390_30m_Pico_P2D5 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.726	757	731	2	0	12	742	1	731	0	1339	84									TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329024919|gb|JF698820.1|	JF698820	Uncultured Chaetoceros clone MALINA_St390_30m_Pico_P2E5 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.726	815	730	2	0	13	742	1	730	0	1338	85	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Polar-centric-Mediophyceae_X_sp.	TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329024928|gb|JF698829.1|	JF698829	Uncultured Chaetoceros clone MALINA_St390_30m_Pico_P2G5 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.726	820	731	1	1	12	742	1	730	0	1338	86	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Polar-centric-Mediophyceae_X_sp.	TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329025083|gb|JF698984.1|	JF698984	Uncultured Chaetoceros clone MALINA_St320_70m_Nano_ES065_C7 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.725	727	727	2	0	3	729	1	727	0	1332	87									TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329024929|gb|JF698830.1|	JF698830	Uncultured Chaetoceros clone MALINA_St390_30m_Pico_P2H1 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.724	802	724	2	0	19	742	1	724	0	1327	88	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Polar-centric-Mediophyceae_X_sp.	TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329025073|gb|JF698974.1|	JF698974	Uncultured Chaetoceros clone MALINA_St320_70m_Nano_ES065_B1 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.714	703	699	2	0	1	699	5	703	0	1280	89									TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329025091|gb|JF698992.1|	JF698992	Uncultured Chaetoceros clone MALINA_St320_70m_Nano_ES065_E3 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.714	704	699	2	0	1	699	6	704	0	1280	90									TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329024913|gb|JF698814.1|	JF698814	Uncultured Chaetoceros clone MALINA_St390_30m_Pico_P2C1 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.596	820	742	3	0	1	742	2	743	0	1354	91	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Polar-centric-Mediophyceae_X_sp.	TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329025021|gb|JF698922.1|	JF698922	Uncultured Chaetoceros clone MALINA_St390_30m_Nano_ES019E4 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.591	742	734	3	0	9	742	1	734	0	1339	92									TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329025013|gb|JF698914.1|	JF698914	Uncultured Chaetoceros clone MALINA_St390_30m_Nano_ES019C4 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.325	768	741	5	0	2	742	1	741	0	1341	93									TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329024893|gb|JF698794.1|	JF698794	Uncultured Chaetoceros clone MALINA_St390_30m_Pico_P1B2 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.32	742	735	5	0	8	742	1	735	0	1330	94									TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5266	gi|329024890|gb|JF698791.1|	JF698791	Uncultured Chaetoceros clone MALINA_St390_30m_Pico_P1A1 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.294	761	708	4	1	2	708	54	761	0	1279	95									TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
